固定资产报废损失,0,27952.36,0,21637.06,0,13080.31,0,64200.00,17600.00,-48800.00,21200.00,0,0,0,0,0,
公允价值变动损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
递延收益增加（减：减少）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
预计负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
财务费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
投资损失,0,-550865.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
递延所得税资产减少,0,-444240.57,0,-496871.19,0,-481887.45,0,-44300.00,-634000.00,494600.00,1141000.00,-1788900.00,0,0,0,0,
递延所得税负债增加,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
存货的减少,0,-24985489.49,0,44173315.07,0,65655455.18,0,-21787900.00,-28455200.00,-157427100.00,-37246000.00,25681300.00,0,0,0,0,
经营性应收项目的减少,0,-42781372.08,0,-23630548.34,0,-42142374.86,0,-34244200.00,-50354600.00,2871900.00,-26251000.00,8906700.00,0,0,0,0,
经营性应付项目的增加,0,13555169.85,0,-53076086.07,0,-41050324.24,0,18079200.00,50001600.00,114916900.00,62589600.00,-29781300.00,0,0,0,0,
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
其他,0,-117531.30,0,-3257802.64,0,394848.18,0,-231800.00,-2206000.00,56600.00,2347400.00,-2047500.00,0,0,0,0,
经营活动产生现金流量净额,0,-5701282.61,0,80854918.98,0,47379753.36,0,79548600.00,44299300.00,34388900.00,37086400.00,38831900.00,0,0,0,0,
债务转为资本,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
一年内到期的可转换公司债券,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
融资租入固定资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
现金的期末余额,0,136305265.92,0,203075014.91,0,173236955.77,0,0,0,0,0,0,0,0,0,0,
现金的期初余额,0,203075014.91,0,128591350.05,0,128591350.05,0,0,0,0,0,0,0,0,0,0,
现金等价物的期末余额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
现金等价物的期初余额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
现金及现金等价物的净增加额,0,-66769748.99,0,74483664.86,0,44645605.72,0,0,0,0,0,0,0,0,0,0,
