筹资活动现金流出小计,218065747.78,218065747.78,37790300.00,224274310.38,0,180213000.00,0.00,20078662.50,0,12130002.50,0.00,0.00,5811100.00,53605900.00,44889500.00,0,
筹资活动产生的现金流量净额,960140812.22,960140812.22,1092416260.00,-200041610.38,-175963200.00,-155980300.00,0.00,-20078662.50,-19393100.00,7869997.50,10000000.00,187500000.00,-5811100.00,38394100.00,-34022800.00,0,
四、汇率变动对现金及现金等价物的影响,-1915567.09,2947587.84,-2206242.83,5537918.88,0,1449008.70,-6472303.32,16073440.56,0,-9074823.91,13310319.52,-434900.00,-345100.00,-957600.00,-11200.00,0,
五、现金及现金等价物净增加额,890951464.46,735997268.26,1204269289.81,-102183022.40,-146904400.00,-182053167.22,-1659968.13,141393166.08,39684800.00,21601166.45,142113299.91,92142000.00,61588700.00,89703600.00,3838600.00,0,
加:期初现金及现金等价物余额,323598749.04,323598749.04,323598749.04,425781771.44,0,425781771.44,425781771.44,284388605.36,0,262787438.91,120674139.00,193100500.00,131511900.00,41808200.00,37969700.00,0,
六、期末现金及现金等价物余额,1214550213.50,1059596017.30,1527868038.85,323598749.04,0,243728604.22,424121803.31,425781771.44,0,284388605.36,262787438.91,285242500.00,193100500.00,131511900.00,41808200.00,0,
净利润,0,159019228.36,0,326977567.67,0,138085653.63,0,335781546.83,0,91364021.40,-74183187.70,0,0,0,0,0,
少数股东权益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
未确认的投资损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
资产减值准备,0,503242.33,0,5923371.97,0,1293318.27,0,9054190.17,0,22773686.41,39323941.93,0,0,0,0,0,
固定资产折旧、油气资产折耗、生产性物资折旧,0,8522518.27,0,16072844.58,0,7553712.91,0,13992161.45,0,15442242.79,9325995.09,0,0,0,0,0,
无形资产摊销,0,2410060.17,0,4375844.42,0,1986372.80,0,3002344.29,0,2622995.75,1520451.42,0,0,0,0,0,
长期待摊费用摊销,0,10497881.34,0,34273390.84,0,12661960.71,0,20081188.53,0,17661634.35,5233856.83,0,0,0,0,0,
待摊费用的减少,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
预提费用的增加,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
处置固定资产、无形资产和其他长期资产的损失,0,-15117.40,0,-221438.42,0,-225580.78,0,-1708096.99,0,2003106.87,274383.19,0,0,0,0,0,
固定资产报废损失,0,0,0,0,0,0,0,65482.45,0,0,23653.26,0,0,0,0,0,
公允价值变动损失,0,580903.61,0,5800143.69,0,5944492.38,0,-1360467.96,0,-174263.00,984080.00,0,0,0,0,0,
递延收益增加（减：减少）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
预计负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
财务费用,0,1550662.35,0,2624695.45,0,942534.31,0,159191.81,0,1234002.63,33369.86,0,0,0,0,0,
投资损失,0,4728004.12,0,7209113.01,0,507058.22,0,1785264.94,0,-8351253.03,-1626767.81,0,0,0,0,0,
递延所得税资产减少,0,2099002.42,0,-10008248.22,0,-4993627.42,0,-28896288.45,0,-30921017.30,-14541981.76,0,0,0,0,0,
递延所得税负债增加,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
存货的减少,0,24719308.28,0,-83760019.09,0,-54355720.16,0,-136399677.54,0,-32852860.90,-1130046.80,0,0,0,0,0,
经营性应收项目的减少,0,2251257.85,0,-91825082.47,0,-43477794.53,0,-68984308.84,0,-79433504.58,-60317683.51,0,0,0,0,0,
经营性应付项目的增加,0,9366750.46,0,2583392.46,0,61357547.57,0,51137031.10,0,10311812.14,25234290.00,0,0,0,0,0,
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
其他,0,1910266.88,0,3798915.50,0,2093039.33,0,180807.15,0,0,59158987.10,0,0,0,0,0,
经营活动产生现金流量净额,0,227589687.17,0,229137596.39,0,129372967.24,0,197890368.94,0,11680603.53,-10686658.90,0,0,0,0,0,
债务转为资本,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
一年内到期的可转换公司债券,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
融资租入固定资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
现金的期末余额,0,1059596017.30,0,323598749.04,0,243728604.22,0,425781771.44,0,284388605.36,262787438.91,0,0,0,0,0,
现金的期初余额,0,323598749.04,0,425781771.44,0,425781771.44,0,284388605.36,0,262787438.91,120674139.00,0,0,0,0,0,
现金等价物的期末余额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
现金等价物的期初余额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
现金及现金等价物的净增加额,0,735997268.26,0,-102183022.40,0,-182053167.22,0,141393166.08,0,21601166.45,142113299.91,0,0,0,0,0,
