五、现金及现金等价物净增加额,214405304.36,-115782523.09,-103756300.00,-15157274.82,-132416717.43,346480338.48,1097420300.00,103234477.04,89646500.00,321406455.16,-166748637.53,-162410839.05,115822910.15,-58308800.00,40216285.00,0,
加:期初现金及现金等价物余额,248512612.14,0,0,263669886.96,263669886.96,271281109.68,0,160435409.92,177016500.00,214915456.40,327184047.45,0,211361137.30,0,776996616.00,0,
六、期末现金及现金等价物余额,462917916.50,0,0,248512612.14,131253169.53,617761448.16,0,263669886.96,266663000.00,536321911.56,160435409.92,0,327184047.45,0,817212901.00,0,
净利润,0,0,0,245100260.59,67858777.99,0,0,288678831.30,0,0,1027800395.31,0,489370490.99,0,-696167800.00,0,
少数股东权益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
未确认的投资损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
资产减值准备,0,0,0,41201633.58,39577515.61,0,0,64603872.84,0,0,52044234.84,0,27534022.17,0,355089537.00,0,
固定资产折旧、油气资产折耗、生产性物资折旧,0,0,0,248394212.25,216518624.27,0,0,532709615.32,0,0,539266241.07,0,753586120.72,0,477103721.00,0,
无形资产摊销,0,0,0,2951186.46,1977630.87,0,0,2373203.71,0,0,2525069.84,0,3042640.82,0,8633310.00,0,
长期待摊费用摊销,0,0,0,4248879.60,4248879.60,0,0,16995518.16,0,0,16995518.16,0,14846541.22,0,0,0,
待摊费用的减少,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
预提费用的增加,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
处置固定资产、无形资产和其他长期资产的损失,0,0,0,0,0,0,0,-7005272.42,0,0,0,0,101124.02,0,15924.00,0,
固定资产报废损失,0,0,0,2577450.92,652549.48,0,0,102714.89,0,0,547346.09,0,98899.55,0,0,0,
公允价值变动损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58889388.00,0,
递延收益增加（减：减少）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
预计负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
财务费用,0,0,0,67544564.48,58778960.47,0,0,137320899.26,0,0,83757402.63,0,190477284.46,0,27650742.00,0,
投资损失,0,0,0,70149.72,1558540.61,0,0,1480048.88,0,0,3176678.92,0,5136997.20,0,-17333444.00,0,
递延所得税资产减少,0,0,0,-472107.01,888501.38,0,0,27442748.13,0,0,167070562.35,0,96683122.82,0,0,0,
递延所得税负债增加,0,0,0,6959025.18,5110134.82,0,0,5438199.32,0,0,-1083783.47,0,-3043064.88,0,-154287925.00,0,
存货的减少,0,0,0,81780669.02,72540675.86,0,0,-314398802.45,0,0,-263219230.63,0,105951156.46,0,-234322469.00,0,
经营性应收项目的减少,0,0,0,-207510758.20,-178812030.78,0,0,-268970901.10,0,0,-53460166.31,0,191278918.15,0,313783835.00,0,
经营性应付项目的增加,0,0,0,85558591.45,57627690.53,0,0,141572583.24,0,0,-191356427.05,0,-86267489.51,0,-344839989.00,0,
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
其他,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
经营活动产生现金流量净额,0,0,0,577791917.63,349478454.58,0,0,635348531.50,0,0,1384063841.75,0,1788695640.17,0,-207307320.00,0,
债务转为资本,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
一年内到期的可转换公司债券,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
融资租入固定资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
现金的期末余额,0,0,0,248512612.14,131253169.53,0,0,263669886.96,0,0,160435409.92,0,327184047.45,0,817212901.00,0,
现金的期初余额,0,0,0,263669886.96,263669886.96,0,0,160435409.92,0,0,327184047.45,0,211361137.30,0,776996616.00,0,
现金等价物的期末余额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
现金等价物的期初余额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
现金及现金等价物的净增加额,0,0,0,-15157274.82,-132416717.43,0,0,103234477.04,0,0,-166748637.53,0,115822910.15,0,40216285.00,0,
